ID,WC,WPS,Qmarks,Unique,Dic,Sixltr,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,GENDER,AGE
a464f023d67305591ff5d12b2e12a029,9,9,0,77.78,11.11,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALE,50-64
5f004dfb633bb6ce85930d48aa63eb33,24,8,8.33,95.83,66.67,16.67,33.33,12.5,8.33,0,0,8.33,0,0,4.17,4.17,12.5,8.33,0,8.33,4.17,0,8.33,4.17,0,0,4.17,0,20.83,0,4.17,0,8.33,8.33,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,0,0,0,16.67,0,0,8.33,8.33,20.83,4.17,8.33,8.33,0,0,4.17,0,4.17,0,0,0,0,0,MALE,25-34
7a42f316e5c86861126bbe7bd7a5ff48,17,17,0,94.12,58.82,23.53,41.18,17.65,11.76,11.76,0,0,0,0,5.88,0,17.65,17.65,0,17.65,0,5.88,0,5.88,5.88,0,5.88,0,0,0,0,0,5.88,0,5.88,0,5.88,0,11.76,0,0,0,0,0,0,5.88,5.88,0,0,0,0,0,0,0,0,0,11.76,0,0,11.76,0,0,0,0,0,0,0,0,0,0,MALE,35-49
437637df7acbd4b438a87fb52c95b4ec,8,8,0,100,75,37.5,37.5,25,12.5,12.5,0,0,0,0,12.5,0,37.5,25,12.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,12.5,12.5,12.5,0,0,12.5,0,0,0,0,0,0,0,MALE,18-24
d08638b571c2305a2687f54defc8a566,15,15,0,100,86.67,20,53.33,20,13.33,6.67,0,6.67,0,0,6.67,6.67,6.67,0,0,6.67,0,6.67,6.67,6.67,0,6.67,0,0,20,0,0,0,6.67,6.67,0,0,0,0,33.33,6.67,0,0,6.67,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,MALE,25-34
a344ae5613229a4e0e4b3dc4a99e4ab8,9,9,0,100,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALE,35-49
3fffe236fed0e6e3c3b85b87683a1893,23,23,0,95.65,91.3,13.04,34.78,13.04,8.7,8.7,0,0,0,0,4.35,4.35,8.7,4.35,0,4.35,4.35,0,17.39,0,0,4.35,0,0,8.7,0,0,0,0,0,0,0,0,0,8.7,0,4.35,0,0,0,0,4.35,0,4.35,4.35,0,0,0,0,0,0,0,30.43,8.7,8.7,13.04,8.7,8.7,8.7,0,0,0,0,0,0,0,FEMALE,35-49
0cabd31fe66ee301d3071e16cb6779a3,23,23,0,82.61,43.48,21.74,21.74,4.35,4.35,0,4.35,0,0,0,0,4.35,8.7,4.35,4.35,4.35,0,0,8.7,0,0,0,13.04,0,4.35,0,0,0,4.35,4.35,0,0,0,0,13.04,8.7,0,0,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,4.35,0,4.35,0,13.04,0,0,0,0,0,0,0,0,0,MALE,25-34
f1c9929754d150ad2f04203d5d812c5c,16,16,0,87.5,56.25,25,31.25,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,12.5,0,0,6.25,12.5,0,0,0,0,0,6.25,6.25,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,12.5,0,12.5,0,0,6.25,0,0,0,0,0,0,0,0,FEMALE,50-64
fcf9555aa8e3d8acffdc5e5759ebd291,18,18,0,88.89,55.56,11.11,38.89,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,11.11,0,5.56,5.56,5.56,0,5.56,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,MALE,35-49
c18eb25f7e2969efe1484be29f9ee3e0,23,5.75,0,91.3,73.91,21.74,39.13,17.39,13.04,13.04,0,0,0,0,4.35,4.35,8.7,8.7,0,8.7,0,0,8.7,4.35,0,8.7,0,0,8.7,0,0,0,4.35,4.35,0,0,0,0,8.7,0,0,0,0,0,4.35,4.35,0,8.7,0,8.7,0,4.35,0,0,0,4.35,4.35,0,4.35,0,4.35,4.35,4.35,0,8.7,0,0,0,0,0,MALE,25-34
a9c26924b6dda074bbdb2511a38d3d56,16,16,0,93.75,43.75,31.25,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,6.25,0,0,6.25,6.25,0,6.25,0,0,0,18.75,18.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,6.25,0,0,0,0,0,FEMALE,50-64
867ba4b6f08704fe89a81dfa6f40aaf7,11,11,0,81.82,45.45,18.18,27.27,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,18.18,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,27.27,0,18.18,9.09,0,0,0,0,0,0,0,0,0,0,MALE,35-49
1c674f4da09702648fa1de63230a68de,8,8,0,100,37.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,12.5,12.5,0,0,0,0,0,0,0,0,FEMALE,35-49
834c49eb87d78c8d56e5a7c3b76b2391,6,6,0,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,FEMALE,35-49
f7f564bb8997db9f6d6dac4b52534ba5,23,23,4.35,86.96,39.13,13.04,30.43,0,0,0,0,0,0,0,0,4.35,8.7,8.7,0,8.7,0,8.7,8.7,0,0,0,4.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.74,4.35,8.7,8.7,4.35,0,0,0,0,0,0,0,0,0,MALE,35-49
ab70027ac0e4d42b9125fe611f6c3f6b,14,14,0,100,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,7.14,7.14,0,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,MALE,25-34
ff8f20e177721b8a8ed79f8d8844379c,20,10,5,95,70,40,40,10,5,0,0,5,0,0,5,5,5,5,0,0,0,0,15,5,0,0,5,0,5,0,0,0,5,5,0,0,0,0,20,0,5,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,5,5,5,10,0,0,0,0,0,0,0,0,FEMALE,35-49
43f91a92a71bebf5590b1b5fc2d94ee4,8,8,0,87.5,25,0,25,12.5,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,MALE,35-49
a8367cb456aaea837429fa44bc282a39,11,11,0,90.91,81.82,18.18,45.45,27.27,18.18,9.09,9.09,0,0,0,9.09,0,36.36,9.09,18.18,18.18,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,18.18,0,0,18.18,9.09,0,0,0,9.09,0,0,0,0,0,MALE,25-34
49c857ec61f84c61ade46522c4fc149b,14,14,0,92.86,64.29,35.71,35.71,7.14,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,7.14,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,7.14,0,7.14,0,0,0,0,0,0,0,7.14,0,7.14,0,0,7.14,0,0,7.14,7.14,0,7.14,0,0,0,0,7.14,0,0,FEMALE,65-xx
f1255c2fcffdf239f4146d03acf02f19,13,13,0,84.62,61.54,30.77,38.46,7.69,7.69,7.69,0,0,0,0,0,0,15.38,7.69,7.69,7.69,0,0,15.38,7.69,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,30.77,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,MALE,25-34
bc9ddf93f89fa252d7b291f1aaaf62fb,10,5,0,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALE,35-49
ed9d28f8b48cbbc22905eb0e4939a971,19,9.5,0,100,84.21,26.32,47.37,15.79,5.26,5.26,0,0,0,0,10.53,0,21.05,10.53,0,21.05,0,5.26,5.26,10.53,0,5.26,0,0,5.26,0,0,0,21.05,21.05,0,0,0,0,47.37,0,5.26,5.26,15.79,10.53,10.53,5.26,5.26,5.26,0,5.26,0,0,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,0,0,0,0,0,0,FEMALE,25-34
1fdd04c26f06b99676108652dc4d443f,19,19,0,94.74,52.63,15.79,31.58,10.53,10.53,0,0,10.53,0,0,0,0,10.53,5.26,0,10.53,0,0,10.53,0,0,0,5.26,0,10.53,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,5.26,5.26,0,0,0,5.26,0,0,0,0,0,MALE,35-49
0670da17ac936e666c98a3b399fd1f86,21,21,0,76.19,52.38,14.29,28.57,4.76,4.76,0,0,0,0,4.76,0,0,9.52,4.76,0,4.76,4.76,0,14.29,0,0,9.52,19.05,0,9.52,0,0,0,4.76,4.76,0,0,0,0,9.52,0,0,0,0,4.76,0,4.76,0,4.76,4.76,0,0,0,0,0,0,0,14.29,0,9.52,9.52,4.76,0,0,0,0,4.76,0,0,0,4.76,MALE,35-49
9184e39db1647193a8dbcbc66d9cd8d9,11,11,0,90.91,45.45,36.36,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,9.09,0,9.09,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,MALE,35-49
42ba84d14529d860da6786ee6c60b2b5,15,15,0,100,33.33,26.67,20,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,6.67,0,0,0,0,0,0,0,0,0,MALE,50-64
046558ebe99f72a0f5c066e14fe02df3,17,17,0,94.12,41.18,35.29,23.53,11.76,5.88,5.88,0,0,0,0,5.88,0,5.88,5.88,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,23.53,11.76,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALE,35-49
1f4bb4451c85115fae498a49a936a66b,13,13,0,100,46.15,15.38,30.77,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,7.69,7.69,15.38,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,MALE,50-64
f5cea01c991fe4ef97d8a83de93f0185,16,16,0,100,50,43.75,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,31.25,0,0,0,12.5,0,0,0,0,0,FEMALE,35-49
8fcb64811fd61f1c81c31cd3197f4b6c,27,9,0,88.89,62.96,14.81,44.44,14.81,14.81,14.81,0,0,0,0,0,0,18.52,11.11,0,11.11,7.41,0,11.11,7.41,3.7,0,3.7,0,0,0,0,0,7.41,3.7,3.7,0,0,3.7,7.41,0,0,3.7,3.7,0,0,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,14.81,3.7,7.41,3.7,0,3.7,0,0,0,0,0,0,0,0,FEMALE,25-34
9319fcefef4c46f05ee84e13f48b1751,4,4,0,100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEMALE,18-24
6321d152d84095b8724cfd7cdd1275ed,27,27,0,96.3,77.78,11.11,51.85,22.22,14.81,7.41,0,7.41,0,0,7.41,3.7,18.52,11.11,0,11.11,3.7,7.41,3.7,7.41,0,0,3.7,0,7.41,0,0,0,3.7,3.7,0,0,0,0,14.81,3.7,0,7.41,3.7,0,0,3.7,3.7,0,0,0,0,0,0,0,0,0,7.41,0,0,7.41,7.41,0,0,0,3.7,0,0,0,0,0,MALE,50-64
d663450f605a9f3890e91be8053659c2,6,6,0,100,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,FEMALE,35-49
0bfaccdd2fc203c391f54cbfb8304fde,12,12,0,100,33.33,33.33,16.67,8.33,8.33,0,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,MALE,50-64
f116c5d886e283ead171e166b431a32f,16,8,0,100,50,43.75,31.25,6.25,6.25,0,0,0,6.25,0,0,6.25,6.25,6.25,6.25,0,0,6.25,12.5,0,0,0,0,0,6.25,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,FEMALE,25-34
6b7879b5036f18752ff29f13fa20e976,22,5.5,0,100,45.45,18.18,22.73,9.09,9.09,9.09,0,0,0,0,0,0,9.09,4.55,4.55,0,0,4.55,4.55,0,0,0,0,0,9.09,0,0,4.55,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,4.55,0,0,0,0,0,FEMALE,35-49
850b311e0d414ab087c222d86cfa571d,12,12,0,83.33,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,FEMALE,25-34
7b684f506237157264bde105aee491e7,15,15,0,86.67,46.67,40,20,0,0,0,0,0,0,0,0,6.67,6.67,6.67,0,6.67,0,0,0,6.67,0,0,6.67,0,13.33,0,0,0,6.67,6.67,0,0,0,0,6.67,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,13.33,0,0,0,0,0,0,0,0,0,MALE,50-64
18b3dbc0bbe1dd57446d5c9bc26e17d8,6,6,0,100,16.67,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MALE,50-64
b9bb3391de9efeb823f9286baf74a90a,24,24,0,95.83,58.33,12.5,29.17,4.17,4.17,4.17,0,0,0,0,0,0,4.17,0,0,4.17,0,0,16.67,4.17,0,0,8.33,0,4.17,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,0,0,8.33,0,0,0,0,0,8.33,0,4.17,4.17,0,16.67,0,12.5,4.17,8.33,0,0,0,0,0,0,0,0,4.17,FEMALE,35-49
85ec741f5abaf5b32b29bd48ec786aea,7,7,0,100,100,28.57,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,42.86,28.57,14.29,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,28.57,28.57,0,0,0,0,0,0,0,42.86,0,14.29,28.57,0,0,0,0,0,0,0,0,0,0,MALE,25-34
88406000b5e489453db73826b7c09fb4,24,12,4.17,95.83,45.83,12.5,29.17,16.67,16.67,8.33,0,8.33,0,0,0,4.17,16.67,12.5,4.17,8.33,0,0,0,4.17,0,0,4.17,0,20.83,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,4.17,4.17,0,4.17,0,0,0,0,0,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,MALE,35-49
d8e25e3185ce770d2d8bbe2a2f650838,8,8,0,100,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,MALE,35-49
b8627c2b2f73d5a0dd26893b64f9fd6a,13,13,0,84.62,7.69,38.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,0,0,0,0,MALE,35-49
8211665b75fd407958e037fa4b49113a,10,10,0,100,40,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,MALE,50-64
5e229742c224c13d32d71fc8a5e15fda,22,22,0,90.91,40.91,22.73,22.73,0,0,0,0,0,0,0,0,4.55,0,0,0,0,0,0,13.64,4.55,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,4.55,4.55,0,0,0,9.09,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FEMALE,25-34
8752b28c27e736ed24b2e66a57fb51b3,16,8,0,87.5,62.5,25,37.5,6.25,6.25,0,0,0,0,6.25,0,12.5,12.5,6.25,0,12.5,0,0,12.5,0,0,0,0,0,6.25,0,0,0,6.25,6.25,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,12.5,0,0,0,0,0,0,0,FEMALE,50-64
914b6a1afc7b2a0fe8942652d08a08d4,22,11,4.55,90.91,27.27,27.27,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,4.55,0,0,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,4.55,4.55,0,4.55,4.55,0,0,0,0,0,0,0,MALE,35-49
e3dbc57577fe8f9112780feef7e6db7f,19,19,0,94.74,57.89,15.79,36.84,15.79,10.53,5.26,5.26,0,0,0,5.26,10.53,10.53,5.26,5.26,5.26,0,0,5.26,0,0,0,5.26,0,5.26,0,0,0,5.26,5.26,0,0,0,0,10.53,0,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,5.26,5.26,10.53,0,0,0,0,0,0,0,MALE,50-64
ab3a2a63d347881bb3e58f8fc004f29a,12,12,0,91.67,75,16.67,50,0,0,0,0,0,0,0,0,8.33,8.33,0,0,8.33,0,8.33,41.67,0,0,0,8.33,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,8.33,25,0,0,0,0,0,0,0,0,0,0,0,MALE,35-49
8dff47aa86a53489eb367e2a8e010da2,18,9,0,94.44,88.89,11.11,50,16.67,16.67,16.67,0,0,0,0,0,5.56,22.22,11.11,5.56,16.67,0,5.56,5.56,0,0,11.11,0,0,0,0,0,0,5.56,0,5.56,0,0,5.56,11.11,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,5.56,11.11,5.56,0,0,0,0,0,0,0,FEMALE,25-34
34f643a265e43979f5f82d9883fc58ef,9,9,0,100,66.67,33.33,33.33,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,11.11,11.11,22.22,0,0,0,0,0,0,0,0,0,MALE,35-49
